title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Fathom,movie,Documentary,2021,tt13622130,5.6,676,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Talk to Me",movie,"Horror, Thriller",2022,tt10638522,7.1,168157,US
"Transformers: Rise of the Beasts",movie,"Action, Adventure, Sci-Fi",2023,tt5090568,6,112528,"AT, AU, CH, DE, GB, IE, IT, US"
"Enter the Warriors Gate",movie,"Action, Adventure, Comedy",2016,tt4652532,5.4,5769,"AR, BR, CL, CO, MX"
"Falling in Love with the Girl Next Door",movie,Comedy,2006,tt0453486,5.8,726,US
Finestkind,movie,"Crime, Drama, Thriller",2023,tt7991508,6.1,9775,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Scare Package",movie,"Comedy, Horror",2019,tt7521214,5.4,5248,"AU, CA, US"
Arrival,movie,"Drama, Mystery, Sci-Fi",2016,tt2543164,7.9,792641,"CA, US"
Stronger,movie,"Biography, Drama",2017,tt3881784,6.9,50637,"DE, IN, US"
"Central Intelligence",movie,"Action, Comedy, Crime",2016,tt1489889,6.3,219847,AU
"Def by Temptation",movie,Horror,1990,tt0099395,5.2,2530,"AU, US"
"The Makeover",movie,Comedy,2013,tt2377132,5.7,3367,US
"The Perfect Game",movie,"Comedy, Drama, Family",2009,tt0473102,6.9,4290,US
R.I.P.D.,movie,"Action, Adventure, Comedy",2013,tt0790736,5.6,146248,AU
Calendar,movie,Drama,2009,tt1447777,4.1,69,"IN, US"
"Desperate Widows",movie,Drama,2021,tt12204492,5.8,117,US
Divergent,movie,"Action, Adventure, Mystery",2014,tt1840309,6.6,497458,"BR, CL, CO, MX, US"
"The Divergent Series: Insurgent",movie,"Action, Adventure, Sci-Fi",2015,tt2908446,6.2,259822,"BR, CL, CO, MX, US"
Allegiant,movie,"Action, Adventure, Mystery",2016,tt3410834,5.7,137731,"BR, CL, CO, MX, US"
Bheemaa,movie,Action,2008,tt1034431,5.7,1130,US
"Peanuts in Space: Secrets of Apollo 10",movie,"Animation, Family, History",2019,tt10238966,6.5,188,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Sir Alex Ferguson: Never Give In",movie,"Biography, Documentary, Sport",2021,tt8999372,8.1,6238,US
"Blood for Dust",movie,"Action, Crime, Thriller",2023,tt10669888,5.2,1729,IN
"Venom: Let There Be Carnage",movie,"Action, Sci-Fi, Thriller",2021,tt7097896,5.9,271951,US
"The Truth",movie,"Comedy, Drama",2019,tt8323120,6.5,8156,"CA, US"
"Moon of the Wolf",movie,"Horror, Thriller",1972,tt0068967,5.1,2018,US
"Lady in White",movie,"Fantasy, Horror, Mystery",1988,tt0095484,6.6,8387,US
"Older Than America",movie,Drama,2008,tt0932669,5.3,1232,US
"My Gun Is Quick",movie,"Crime, Drama, Mystery",1957,tt0050737,6.1,776,US
"What Can I Do with a Male Nude?",movie,Short,1985,tt0073888,5.2,100,GB
"Warriors of Virtue",movie,"Action, Adventure, Fantasy",1997,tt0120479,4.7,3608,US
"Tinker Tailor Soldier Spy",movie,"Drama, Mystery, Thriller",2011,tt1340800,7,215307,"AU, DE, GB"
"Aap Mujhe Achche Lagne Lage",movie,"Action, Drama, Romance",2002,tt0247911,3.1,2801,IN
"The Change-Up",movie,"Comedy, Fantasy",2011,tt1488555,6.3,198797,AU
"Man of Steel",movie,"Action, Adventure, Sci-Fi",2013,tt0770828,7.1,822150,CA
"Man on a Ledge",movie,"Action, Crime, Thriller",2012,tt1568338,6.6,159560,"BR, CL, CO, IN, MX"
"The Lawless Frontier",movie,"Drama, Western",1934,tt0025373,5.1,1166,US
"The Tragedy of Coriolanus",movie,"Drama, History",1984,tt0086467,7.4,142,"CA, US"
"Dream Home",movie,Horror,2010,tt1407972,6.6,5977,"CA, US"
"Bad Moon",movie,"Horror, Thriller",1996,tt0115610,5.8,8650,"CA, US"
"I Saw the Devil",movie,"Action, Crime, Thriller",2010,tt1588170,7.8,150858,"AU, GB"
"Love's Unfolding Dream",movie,"Drama, Family, Western",2007,tt0960143,6.9,1463,US
Thieves,movie,"Crime, Drama, Romance",1996,tt0118100,6.7,2307,DE
Primal,movie,"Adventure, Horror, Sci-Fi",2010,tt1438534,4.8,6484,CA
Traps,movie,"Comedy, Drama",1998,tt0145334,6.3,505,GB
"My Twentieth Century",movie,"Comedy, Drama, Sci-Fi",1989,tt0096863,7,2051,GB
"The Man from Planet X",movie,"Horror, Romance, Sci-Fi",1951,tt0043778,5.7,3180,US
"Foreign Intrigue",movie,"Crime, Drama, Mystery",1956,tt0049224,6,1477,US
"Diary of a Hitman",movie,"Crime, Drama",1991,tt0101725,5.2,2276,US
"Burke and Hare",movie,"Comedy, Crime, History",2010,tt1320239,6.1,21524,US
"From Prada to Nada",movie,"Action, Comedy, Drama",2011,tt0893412,5.5,15779,"BR, CL, CO, MX"
"Crack House",movie,"Action, Crime, Drama",1989,tt0097119,5.4,499,US
"The Lincoln Lawyer",movie,"Crime, Drama, Mystery",2011,tt1189340,7.3,257746,US
"Black Sunday",movie,"Adventure, Crime, Drama",1977,tt0075765,6.8,9286,US
"The Favor",movie,"Comedy, Romance",1994,tt0109783,5.2,3217,US
"The Orgasm Diaries",movie,"Drama, Romance",2010,tt1468313,4.7,1059,US
"Doctor Blood's Coffin",movie,"Action, Adventure, Horror",1961,tt0054823,4.9,1091,US
"What I Did for Love",movie,"Drama, Romance",2006,tt0829317,5.6,608,US
"The Twilight Saga: Breaking Dawn - Part 1",movie,"Adventure, Drama, Fantasy",2011,tt1324999,4.9,258424,"BR, CL, CO, MX"
"The Twilight Saga: Breaking Dawn - Part 2",movie,"Adventure, Drama, Fantasy",2012,tt1673434,5.6,267093,"BR, CL, CO, MX"
"Willi und die Windzors",movie,Comedy,1996,tt0118171,5.8,196,DE
"A Nanny for Christmas",movie,Comedy,2010,tt1572008,5.3,1870,US
"South of Pico",movie,Drama,2007,tt0478273,5.5,480,US
"Silent Night, Deadly Night Part 2",movie,"Horror, Thriller",1987,tt0093974,3.9,9261,"AU, CA, US"
"The Beaver",movie,Drama,2011,tt1321860,6.6,51111,IN
"The Little Soldier",movie,"Drama, War",1963,tt0054177,7.1,8295,DE
"Carlos Mencia: No Strings Attached",movie,"Comedy, Documentary",2006,tt0783489,5.6,558,US
"Martha Marcy May Marlene",movie,"Drama, Mystery, Thriller",2011,tt1441326,6.8,56512,US
Wrecked,movie,"Adventure, Drama, Mystery",2010,tt1316622,5.3,17054,"AR, BR, CL, CO, MX, US"
"Margin Call",movie,"Drama, Thriller",2011,tt1615147,7.1,148638,US
"5th Annual End of the World Tour",movie,"Comedy, Documentary",2007,tt1237372,7.8,187,US
"The Great Scout & Cathouse Thursday",movie,"Comedy, Western",1976,tt0074588,6.1,1740,US
Madhouse,movie,Comedy,1990,tt0100087,5.4,3739,US
"Loch Ness",movie,"Adventure, Drama, Fantasy",1996,tt0113682,5.5,4964,BR
"A Mother's Prayer",movie,"Drama, Musical",2009,tt1379728,5.1,54,US
"Annie's Point",movie,Drama,2005,tt0441733,6.8,388,US
Thirst,movie,Drama,1949,tt0041998,6.5,2913,DE
"Bigger Than the Sky",movie,"Comedy, Drama, Romance",2005,tt0363504,5.9,1617,US
"Kill the Irishman",movie,"Biography, Crime, Drama",2011,tt1416801,7,52172,US
"Alabama Moon",movie,"Drama, Family",2009,tt1300155,6.4,1750,US
Gun,movie,"Action, Crime, Thriller",2010,tt1560954,3.8,3970,US
"Wheel of Time",movie,Documentary,2003,tt0331080,7.1,2784,DE
"No One Knows About Persian Cats",movie,"Drama, Music",2009,tt1426378,7.1,7527,US
"The Fourth War",movie,"Drama, Thriller",1990,tt0099606,5.5,2049,US
"Mean Girls 2",movie,"Comedy, Drama",2011,tt1679235,4.1,26227,"AR, AT, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Fast Five",movie,"Action, Crime, Thriller",2011,tt1596343,7.3,413387,AU
"Ek Khiladi Ek Haseena",movie,"Crime, Thriller",2005,tt0461209,5.7,674,IN
"My Effortless Brilliance",movie,"Comedy, Drama",2008,tt1183684,5.5,368,US
"All Around Us",movie,Drama,2008,tt1245489,7.5,917,US
"Across the Line: The Exodus of Charlie Wright",movie,"Action, Adventure, Crime",2010,tt1663193,5.2,1526,"AR, BR, CL, CO, MX"
Accomplices,movie,"Crime, Romance",2009,tt1292644,6.6,1141,US
Limitless,movie,"Sci-Fi, Thriller",2011,tt1219289,7.4,620700,CA
"Happy New Year, Charlie Brown",movie,"Animation, Comedy, Family",1985,tt0123099,7.2,2019,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Romantics Anonymous",movie,"Comedy, Romance",2010,tt1565958,6.9,12150,FR
"The Deep Blue Sea",movie,"Drama, Romance",2011,tt1700844,6.2,16878,AU
"No Name on the Bullet",movie,Western,1959,tt0052002,7.2,3177,US
"Perfect Sense",movie,"Drama, Romance, Sci-Fi",2011,tt1439572,7,64751,"CA, US"
"Tetsuo: The Bullet Man",movie,"Action, Horror, Sci-Fi",2009,tt1176416,5.4,2269,US
"Don't Let Me Drown",movie,"Drama, Romance",2009,tt0760166,6.5,435,US
"Healing Hands",movie,Family,2010,tt1455270,5.5,365,US
"Seventeen Again",movie,"Comedy, Family, Fantasy",2000,tt0194422,6.2,3290,US
"Cedar Rapids",movie,Comedy,2011,tt1477837,6.3,39825,US
"Nothing to Declare",movie,Comedy,2010,tt1528313,6.4,15440,DE
"Loving Leah",movie,"Drama, Romance",2009,tt1346983,7.1,3714,US
"Julia's Eyes",movie,"Horror, Mystery, Thriller",2010,tt1512685,6.7,37889,"CA, GB, US"
"Candles on Bay Street",movie,Drama,2006,tt0869019,6.5,1190,US
"The Long Shot",movie,Drama,2004,tt0385638,6.5,650,US
Fear,movie,"Mystery, Thriller",1990,tt0099557,6,1444,US
"The Other Woman",movie,Drama,2009,tt1032825,6.3,19935,"CA, US"
Mariages!,movie,"Comedy, Drama",2004,tt0388242,5.6,1216,FR
"Stagecoach Outlaws",movie,Western,1945,tt0038113,6.4,112,US
"Switchblade Sisters",movie,"Action, Crime, Drama",1975,tt0073778,6.5,4406,CA
"Blood of the Vampire",movie,"Horror, Sci-Fi",1958,tt0051422,5.5,1550,US
"Avenging Force",movie,"Action, Drama, Thriller",1986,tt0090678,5.8,3455,US
"The Crime of Monsieur Lange",movie,"Comedy, Crime, Drama",1936,tt0027478,7.3,3771,DE
"Horus: Prince of the Sun",movie,"Action, Adventure, Animation",1968,tt0063668,6.5,2562,US
"November Christmas",movie,Drama,2010,tt1708658,7.5,2135,US
"Lights of Old Santa Fe",movie,Western,1944,tt0037018,6,253,US
"Blackie the Pirate",movie,"Action, Adventure, Comedy",1971,tt0066950,5.2,2290,DE
Sugarhouse,movie,"Crime, Thriller",2007,tt0847526,5.9,1349,US
Undertow,movie,"Drama, Fantasy, Romance",2009,tt1368491,7.7,7266,GB
Toast,movie,"Biography, Comedy, Drama",2010,tt1658851,6.6,10695,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"A Child's Christmases in Wales",movie,Comedy,2009,tt1590844,7.3,163,"CA, US"
"Lord Love a Duck",movie,"Comedy, Drama, Romance",1966,tt0060636,6.3,1833,US
"My Favorite Season",movie,"Drama, Romance",1993,tt0107471,6.9,2258,DE
"It's Not Me, It's Him",movie,Comedy,1980,tt0078923,5.5,753,DE
"Thunder Alley",movie,"Drama, Music",1985,tt0090168,6.1,496,US
Sabata,movie,"Action, Drama, Western",1969,tt0064916,6.7,5825,"BR, CL, CO, MX, US"
"Club Las Piranjas",movie,Comedy,1995,tt0112695,6.9,708,DE
"Wanda Sykes: Tongue Untied",movie,"Comedy, Documentary",2003,tt0391525,6.8,244,"AU, US"
"Mystery Date",movie,"Comedy, Crime, Romance",1991,tt0102500,6,3403,US
"Hands of the Ripper",movie,Horror,1971,tt0067176,6.2,3119,US
"Henry's Crime",movie,"Comedy, Crime, Drama",2010,tt1220888,5.9,21603,IN
Morgiana,movie,"Crime, Drama, Horror",1972,tt0124012,7.2,1646,GB
"The Return of Dracula",movie,"Drama, Horror, Mystery",1958,tt0052131,5.7,1607,US
"Lessons of Darkness",movie,"Documentary, War",1992,tt0104706,8,6934,DE
"Sex Is Comedy",movie,"Comedy, Drama, Romance",2002,tt0304678,5.6,3076,GB
"Khichdi: The Movie",movie,"Comedy, Family",2010,tt1738293,7.3,3098,US
"Sau Nummer vier. Ein Niederbayernkrimi",movie,Crime,2010,tt1670698,6.5,129,DE
"The Kreutzer Sonata",movie,Drama,2008,tt1172063,5.6,406,"GB, US"
"In Their Sleep",movie,"Horror, Thriller",2010,tt1285240,5.6,1539,US
"Sarah's Key",movie,"Drama, War",2010,tt1668200,7.5,18091,DE
F,movie,"Crime, Drama, Horror",2010,tt1486670,4.6,4259,GB
"The Sandman and the Lost Sand of Dreams",movie,"Adventure, Animation, Comedy",2010,tt1442223,5.7,152,US
"Pajama Party",movie,"Comedy, Musical, Romance",1964,tt0058440,4.9,1330,US
"The Man from Utah",movie,"Drama, Western",1934,tt0025455,5.1,1287,US
"The Desert Trail",movie,Western,1935,tt0026273,5.2,1060,US
"A Kiss Before Dying",movie,"Crime, Film-Noir, Mystery",1956,tt0049414,6.7,4412,US
"Cruise of the Gods",movie,"Comedy, Drama",2002,tt0346806,6.5,612,"CA, US"
"No Problem",movie,"Action, Comedy, Crime",2010,tt1431122,4.5,3066,"IN, US"
"The Dawn Rider",movie,"Drama, Western",1935,tt0026267,5.1,1352,US
"Blue Steel",movie,"Drama, Western",1934,tt0024902,5.3,1800,US
"'Neath the Arizona Skies",movie,"Drama, Western",1934,tt0024805,5,1169,US
"Amazing Grace",movie,Comedy,1974,tt0071130,5.6,295,US
Kuruvi,movie,"Action, Comedy, Drama",2008,tt1228931,4.2,5038,US
Anjathe,movie,"Action, Drama, Thriller",2008,tt1922545,8.1,2512,US
"Carbon Copy",movie,"Comedy, Drama",1981,tt0082138,5.6,3344,US
"The Monster That Challenged the World",movie,"Horror, Sci-Fi, Thriller",1957,tt0050722,5.7,3261,US
"La matassa",movie,"Comedy, Crime",2009,tt1409836,6.4,1507,IT
"Star Kid",movie,"Adventure, Family, Sci-Fi",1997,tt0120478,5.3,3146,US
"The Visitor",movie,"Horror, Sci-Fi",1979,tt0080100,5.2,4698,CA
Choose,movie,"Crime, Drama, Horror",2011,tt1325723,4.7,4656,"CA, US"
"The Witch Who Came from the Sea",movie,"Drama, Horror, Thriller",1976,tt0075433,5.7,2632,CA
"Star Trek Into Darkness",movie,"Action, Adventure, Sci-Fi",2013,tt1408101,7.7,500516,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"The Boys Next Door",movie,"Comedy, Drama",1996,tt0115743,7.2,540,US
"TN 07 AL 4777",movie,Drama,2009,,,,"AU, IN, US"
"The Blackwater Lightship",movie,Drama,2004,tt0377524,6.8,403,US
"The Big Bang",movie,"Action, Crime, Mystery",2010,tt1307873,5.4,7443,US
"Notte prima degli esami - Oggi",movie,Comedy,2007,tt0814380,5.2,2426,IT
"Denis Leary & Friends Presents: Douchbags & Donuts",movie,Comedy,2011,tt1980085,6.4,172,US
Saroja,movie,"Adventure, Comedy, Crime",2008,tt1308015,7.1,1562,IN
"Sinbad: The Fifth Voyage",movie,"Action, Adventure, Fantasy",2014,tt1403862,3.5,3169,IN
"The Last Cowboy",movie,"Drama, Western",2003,tt0325706,6.2,709,US
"The Collingswood Story",movie,"Horror, Mystery, Thriller",2002,tt0328720,5.2,2792,AU
Septien,movie,"Comedy, Drama, Mystery",2011,tt1763280,5.9,615,CA
"The Presence",movie,"Horror, Thriller",2010,tt1298594,4.4,3536,US
"Sorry, Thanks",movie,Comedy,2009,tt1162125,4.4,268,US
"Thicker Than Water",movie,Drama,2005,tt0433649,6.3,600,US
"The Green Ray",movie,"Drama, Romance",1986,tt0091830,7.6,10880,"DE, GB"
"Ground Control",movie,"Action, Adventure, Drama",1998,tt0137799,5.7,2761,US
"Daud: Fun on the Run",movie,"Action, Adventure, Comedy",1997,tt0118931,5.9,1226,"AU, IN, US"
"I'll Come Running",movie,"Drama, Romance",2008,tt0850674,6.5,379,US
"Mickybo and Me",movie,"Comedy, Drama",2004,tt0388154,7.2,2486,DE
"Fallen Angel",movie,"Drama, Romance",2003,tt0357648,7,1440,US
"Ulee's Gold",movie,Drama,1997,tt0120402,7,7664,US
"Vincent & Theo",movie,"Biography, Drama",1990,tt0100873,6.9,4246,US
Beginners,movie,"Comedy, Drama, Romance",2010,tt1532503,7.2,95384,CA
"The Thief of Paris",movie,"Crime, Drama",1967,tt0062457,6.8,2356,DE
"Madea's Big Happy Family",movie,Comedy,2010,tt1647476,4.7,1273,US
Piñero,movie,"Biography, Drama",2001,tt0261066,6.2,1415,US
"Four Extraordinary Women",movie,Drama,2006,tt0828392,6.6,108,US
"Rosa Luxemburg",movie,"Biography, Drama, History",1986,tt0091869,6.9,1969,DE
"Fata Morgana",movie,"Documentary, Drama",1971,tt0067085,6.7,4152,"DE, GB"
"Peep World",movie,"Comedy, Drama",2010,tt1103273,5.5,3863,US
"Silver Bells",movie,"Drama, Family",2005,tt0457477,6.4,1356,US
"A Personal Journey with Martin Scorsese Through American Movies",movie,"Biography, Documentary, History",1995,tt0112120,8.5,5175,GB
"Pictures of Hollis Woods",movie,Drama,2007,tt1057512,7.3,1183,US
"A Better Life",movie,"Drama, Romance",2011,tt1554091,7.2,16690,IN
Bridesmaids,movie,Comedy,2011,tt1478338,6.8,313530,AU
Sweeney!,movie,"Action, Crime, Drama",1977,tt0076788,6.7,1648,AU
Grizzly,movie,"Adventure, Horror, Thriller",1976,tt0074593,5.2,6174,CA
Easan,movie,Drama,2010,tt4322022,6.6,156,US
Mynaa,movie,"Action, Romance",2010,tt1841762,7.4,1115,US
"Seven Dials Mystery",movie,"Adventure, Mystery, Romance",1981,tt0086287,6.6,848,"AU, CA, US"
"Cold Weather",movie,"Comedy, Drama, Mystery",2010,tt1497874,6.1,2396,CA
Aadhavan,movie,"Action, Comedy",2009,tt1483820,5.5,3783,US
"Men Vs Women",movie,Comedy,2010,tt1680099,5.7,2505,IT
"Atze Schröder - Revolution",movie,,2010,,,,DE
"The Joe Louis Story",movie,"Biography, Drama, Film-Noir",1953,tt0045936,5.8,391,US
"Rosalie Goes Shopping",movie,Comedy,1989,tt0098224,5.7,1116,DE
"The Silent House",movie,"Drama, Horror, Mystery",2010,tt1646973,5.3,8073,GB
"Follow the Stars Home",movie,"Drama, Family, Romance",2001,tt0284123,7.1,1154,US
"Soul Kittens Cabaret",movie,Musical,2011,tt1758766,6.7,63,US
"Mission: Impossible - Ghost Protocol",movie,"Action, Adventure, Thriller",2011,tt1229238,7.4,535268,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Lajja,movie,"Action, Crime, Drama",2001,tt0293342,6.6,2962,"AU, IN, US"
"Ferie d'agosto",movie,"Comedy, Drama",1996,tt0116296,6.7,1215,IT
"2 Turntables and a Microphone",movie,Documentary,2008,tt1401706,6.4,71,US
Slaughter,movie,"Action, Crime, Drama",1972,tt0069279,5.9,1350,US
"Friday Foster",movie,Action,1975,tt0073019,6,2648,US
"The Valley of Light",movie,"Drama, Family, Romance",2006,tt0486506,6.6,1517,US
Crawlspace,movie,"Horror, Thriller",1986,tt0090881,5.3,3962,US
"Atlas Shrugged: Part I",movie,"Drama, Mystery, Sci-Fi",2011,tt0480239,5.6,14431,US
"Viaggi di nozze",movie,Comedy,1995,tt0114844,6.6,2839,IT
Cropsey,movie,"Crime, Documentary, Horror",2009,tt1277936,6.3,9481,CA
"Compagni di scuola",movie,"Comedy, Drama, Romance",1988,tt0094901,7.2,2821,IT
"Dirty Movie",movie,Comedy,2011,tt1107812,3.1,3590,US
"Pregnancy Pact",movie,"Biography, Drama",2010,tt1528227,4.8,2341,US
"In Your Name",movie,"Action, Drama, Romance",2003,tt0374271,7.2,21175,"IN, US"
"Ala Modalaindi",movie,"Comedy, Drama, Romance",2011,tt1830477,7.6,3066,"IN, US"
Mandela,movie,"Biography, Documentary, History",1996,tt0116980,7,408,US
"The Fourth Angel",movie,"Action, Drama, Thriller",2001,tt0254334,5.3,3377,US
Babylon,movie,Drama,1980,tt0080406,7.3,2034,GB
"Hoodwinked Too! Hood vs. Evil",movie,"Adventure, Animation, Comedy",2011,tt0844993,4.7,14184,US
"Do You Know Claudia?",movie,"Comedy, Mystery, Romance",2004,tt0418259,6.4,4030,IT
"Meek's Cutoff",movie,"Adventure, Drama, Thriller",2010,tt1518812,6.5,15455,US
"Young Adult",movie,"Comedy, Drama",2011,tt1625346,6.3,88746,"AT, CH, DE, FR, GB, IE, IT, US"
Pina,movie,"Documentary, Music",2011,tt1440266,7.6,16150,US
"Largo Winch II",movie,"Action, Adventure, Thriller",2011,tt1322333,6.1,8375,"AR, BR, CL, CO, MX"
"Le Quattro Volte",movie,Drama,2010,tt1646975,7.2,4316,GB
"Holiday Heart",movie,Drama,2000,tt0250425,7.4,1457,US
"Patrice O'Neal: Elephant in the Room",movie,Comedy,2011,tt1625345,8.2,1623,"AU, US"
"What the Deaf Man Heard",movie,"Comedy, Drama",1997,tt0120498,7,1268,US
"Elephant White",movie,"Action, Crime, Thriller",2011,tt1578882,5,11174,BR
"A Place for Annie",movie,Drama,1994,tt0110841,7.2,672,US
"Cupid & Cate",movie,"Drama, Romance",2000,tt0224816,6,858,US
"The Princess of Montpensier",movie,"Action, Drama, History",2010,tt1599975,6.5,4335,"DE, US"
"The Escape Artist",movie,"Comedy, Crime, Drama",1982,tt0083900,6.1,908,DE
Mirapakai,movie,"Action, Comedy, Drama",2011,tt1814797,6.3,1286,"IN, US"
"Die Oma ist tot",movie,Comedy,1997,tt0119826,5.5,164,DE
"The Learning Curve",movie,"Crime, Drama, Thriller",1999,tt0219126,5.1,511,US
"The Love Letter",movie,"Fantasy, Romance",1998,tt0140340,7.2,2458,US
"Bláznova kronika",movie,"Adventure, Animation, Comedy",1964,tt0057894,7.2,542,US
"The Santa Claus Gang",movie,Comedy,2010,tt1680095,5.9,3326,IT
"Toonpur Ka Superrhero",movie,"Action, Adventure, Animation",2010,tt1189006,4.3,1071,"IN, US"
Housefull,movie,"Comedy, Drama, Romance",2010,tt1573072,5.6,16357,"IN, US"
"I'm Crazy About Iris Blond",movie,"Comedy, Romance",1996,tt0117695,6.2,1507,IT
"Amanda Knox",movie,"Crime, Drama",2011,tt1783413,5.6,2301,US
"Nick Kroll: Thank You Very Cool",movie,"Comedy, Documentary",2011,tt1809315,5.6,278,"AU, US"
Ten,movie,"Action, Crime, Drama",2005,tt0415768,5.5,3634,IN
"The Innkeepers",movie,"Drama, Horror, Mystery",2011,tt1594562,5.5,37963,US
"Mary Magdalene",movie,"Drama, History",2000,tt0244647,6.4,327,US
"Women Vs Men",movie,Comedy,2011,tt1680089,5.4,1750,IT
Knockout,movie,"Action, Family",2011,tt1691453,4.9,2656,BR
"Daniel Tosh: Happy Thoughts",movie,Comedy,2011,tt1853533,7.5,2500,"AU, CA, US"
Senna,movie,"Biography, Documentary, Sport",2010,tt1424432,8.5,78010,DE
"Snow White and the Huntsman",movie,"Action, Adventure, Drama",2012,tt1735898,6.1,305741,AU
Parade,movie,"Comedy, Family",1974,tt0071968,6,1858,DE
Alarm,movie,Thriller,2008,tt1135960,5.5,466,US
Woo,movie,"Comedy, Romance",1998,tt0120531,4.2,2295,US
"Mob Rules",movie,"Action, Crime, Thriller",2010,tt1217301,4.2,323,US
"Cellar Dweller",movie,"Fantasy, Horror",1987,tt0094850,5.1,3198,US
"Demon Wind",movie,Horror,1990,tt0099401,4.8,3412,"CA, US"
Creature,movie,"Horror, Sci-Fi",1985,tt0088961,4.4,4812,US
"Mr. Klein",movie,"Crime, Drama, Mystery",1976,tt0074916,7.5,9659,DE
"Tyler Perry's The Marriage Counselor - The Play",movie,"Drama, Comedy, Music",2009,,,,US
"a.k.a. Cassius Clay",movie,"Biography, Documentary, Sport",1970,tt0181275,6.7,720,US
"The Good Wife",movie,"Drama, Romance",1987,tt0093106,5.7,633,US
"Snow White",movie,"Family, Fantasy, Musical",1987,tt0093999,6.5,974,US
"Tower Heist",movie,"Action, Comedy, Crime",2011,tt0471042,6.2,152724,US
"The Assault",movie,"Action, History, Thriller",2010,tt1793239,6.1,4210,FR
"Northanger Abbey",movie,Drama,1987,tt0091649,5.4,965,"CA, US"
"The Wind in the Willows",movie,"Animation, Family",1995,tt0192802,7.4,1223,DE
"Phase IV",movie,"Horror, Sci-Fi, Thriller",1974,tt0070531,6.4,9950,"AT, CH, DE, GB, IE"
Kaadhalan,movie,"Action, Drama, Romance",1994,tt0097416,7.1,2208,"IN, US"
"The Arbor",movie,"Biography, Documentary, Drama",2010,tt1623008,7.3,2164,GB
"Jaan-E-Mann: Let's Fall in Love... Again",movie,"Comedy, Drama, Musical",2006,tt0456481,6.1,9323,IN
